index,Tanggal,Musim,Tahun,Bulan,Hari,Libur,Kerja,Cuaca,Suhu,Suhu_Terasa,Kategori_Suhu_Terasa,Kelembapan,Kategori_Kelembapan,Kecepatan_Angin,Kategori_Angin,Non_member,Member,Total
418,2012-02-22,Musim Dingin,2012,Februari,Rabu,Tidak,Ya,Cerah/Berawan,16.229153,19.63335,Nyaman,56.7917,Nyaman,15.709557,Sepoi Sepoi,394,4379,4773
419,2012-02-23,Musim Dingin,2012,Februari,Kamis,Tidak,Ya,Cerah/Berawan,18.620846999999998,22.2223,Nyaman,55.45830000000001,Nyaman,12.791171,Sepoi Sepoi,516,4546,5062
420,2012-02-24,Musim Dingin,2012,Februari,Jumat,Tidak,Ya,Kabut/Berawan,16.7075,20.54855,Nyaman,73.75,Lembap,15.916989,Sepoi Sepoi,246,3241,3487
421,2012-02-25,Musim Dingin,2012,Februari,Sabtu,Tidak,Tidak,Cerah/Berawan,11.924153,12.78375,Dingin,39.5833,Kering,28.250014,Sedang,317,2415,2732
422,2012-02-26,Musim Dingin,2012,Februari,Minggu,Tidak,Tidak,Cerah/Berawan,11.445847,13.4154,Dingin,41.0,Nyaman,13.750342999999999,Sepoi Sepoi,515,2874,3389
423,2012-02-27,Musim Dingin,2012,Februari,Senin,Tidak,Ya,Cerah/Berawan,15.033347000000001,17.8977,Nyaman,49.0833,Nyaman,17.958211000000002,Sepoi Sepoi,253,4069,4322
424,2012-02-28,Musim Dingin,2012,Februari,Selasa,Tidak,Ya,Cerah/Berawan,14.725847,17.67625,Nyaman,39.5833,Kering,12.958939,Sepoi Sepoi,229,4134,4363
425,2012-02-29,Musim Dingin,2012,Februari,Rabu,Tidak,Ya,Kabut/Berawan,14.118267999999999,17.4235,Nyaman,80.4783,Sangat Lembap,12.000839,Sepoi Sepoi,65,1769,1834
426,2012-03-01,Musim Semi,2012,Maret,Kamis,Tidak,Ya,Cerah/Berawan,19.919153,23.768549999999998,Nyaman,61.5417,Lembap,15.208129,Sepoi Sepoi,325,4665,4990
427,2012-03-02,Musim Semi,2012,Maret,Jumat,Tidak,Ya,Kabut/Berawan,14.486653,17.9921,Nyaman,65.7083,Lembap,9.708568,Tenang,246,2948,3194
428,2012-03-03,Musim Semi,2012,Maret,Sabtu,Tidak,Tidak,Kabut/Berawan,16.980847,20.6746,Nyaman,62.125,Lembap,10.792293,Sepoi Sepoi,956,3110,4066
429,2012-03-04,Musim Semi,2012,Maret,Minggu,Tidak,Tidak,Cerah/Berawan,13.359153,15.15105,Nyaman,40.3333,Nyaman,22.416257,Sedang,710,2713,3423
430,2012-03-05,Musim Semi,2012,Maret,Senin,Tidak,Ya,Cerah/Berawan,9.976652999999999,12.05855,Dingin,50.625,Nyaman,15.333486,Sepoi Sepoi,203,3130,3333
431,2012-03-06,Musim Semi,2012,Maret,Selasa,Tidak,Ya,Cerah/Berawan,10.591652999999999,12.752099999999999,Dingin,45.6667,Nyaman,13.458625,Sepoi Sepoi,221,3735,3956
432,2012-03-07,Musim Semi,2012,Maret,Rabu,Tidak,Ya,Cerah/Berawan,16.570847,19.255,Nyaman,51.3333,Nyaman,23.167193,Sedang,432,4484,4916
433,2012-03-08,Musim Semi,2012,Maret,Kamis,Tidak,Ya,Cerah/Berawan,21.627499999999998,26.230199999999996,Hangat,56.75,Nyaman,29.584721,Sedang,486,4896,5382
434,2012-03-09,Musim Semi,2012,Maret,Jumat,Tidak,Ya,Kabut/Berawan,16.844153,19.85415,Nyaman,40.708299999999994,Nyaman,27.7916,Sedang,447,4122,4569
435,2012-03-10,Musim Semi,2012,Maret,Sabtu,Tidak,Tidak,Cerah/Berawan,11.7875,13.888349999999999,Dingin,35.0417,Kering,15.125250000000001,Sepoi Sepoi,968,3150,4118
436,2012-03-11,Musim Semi,2012,Maret,Minggu,Tidak,Tidak,Cerah/Berawan,14.831299,17.9835,Nyaman,47.6957,Nyaman,14.913329000000001,Sepoi Sepoi,1658,3253,4911
437,2012-03-12,Musim Semi,2012,Maret,Senin,Tidak,Ya,Cerah/Berawan,19.133347,22.9796,Nyaman,48.9167,Nyaman,13.916771,Sepoi Sepoi,838,4460,5298
438,2012-03-13,Musim Semi,2012,Maret,Selasa,Tidak,Ya,Cerah/Berawan,23.165,27.14645,Hangat,61.75000000000001,Lembap,15.87565,Sepoi Sepoi,762,5085,5847
439,2012-03-14,Musim Semi,2012,Maret,Rabu,Tidak,Ya,Cerah/Berawan,23.4725,27.43085,Hangat,50.708299999999994,Nyaman,7.709154,Tenang,997,5315,6312
440,2012-03-15,Musim Semi,2012,Maret,Kamis,Tidak,Ya,Cerah/Berawan,22.857499999999998,26.64125,Hangat,57.958299999999994,Nyaman,10.042161,Sepoi Sepoi,1005,5187,6192
441,2012-03-16,Musim Semi,2012,Maret,Jumat,Tidak,Ya,Kabut/Berawan,17.869153,21.81145,Nyaman,84.20830000000001,Sangat Lembap,7.583864,Tenang,548,3830,4378
442,2012-03-17,Musim Semi,2012,Maret,Sabtu,Tidak,Tidak,Kabut/Berawan,21.080847000000002,25.252299999999998,Hangat,75.5833,Sangat Lembap,7.417168,Tenang,3155,4681,7836
443,2012-03-18,Musim Semi,2012,Maret,Minggu,Tidak,Tidak,Kabut/Berawan,19.3725,23.200000000000003,Nyaman,81.0,Sangat Lembap,8.501161,Tenang,2207,3685,5892
444,2012-03-19,Musim Semi,2012,Maret,Senin,Tidak,Ya,Cerah/Berawan,22.345000000000002,26.64105,Hangat,72.875,Lembap,10.875238999999999,Sepoi Sepoi,982,5171,6153
445,2012-03-20,Musim Semi,2012,Maret,Selasa,Tidak,Ya,Cerah/Berawan,22.994153,26.926650000000002,Hangat,80.7917,Sangat Lembap,8.125157,Tenang,1051,5042,6093
446,2012-03-21,Musim Semi,2012,Maret,Rabu,Tidak,Ya,Kabut/Berawan,21.798347,25.6629,Hangat,82.125,Sangat Lembap,6.000406099999999,Tenang,1122,5108,6230
447,2012-03-22,Musim Semi,2012,Maret,Kamis,Tidak,Ya,Cerah/Berawan,22.720847,26.57835,Hangat,83.125,Sangat Lembap,7.876654,Tenang,1334,5537,6871
448,2012-03-23,Musim Semi,2012,Maret,Jumat,Tidak,Ya,Kabut/Berawan,24.668346999999997,28.50335,Hangat,69.41669999999999,Lembap,7.7921000000000005,Tenang,2469,5893,8362
449,2012-03-24,Musim Semi,2012,Maret,Sabtu,Tidak,Tidak,Kabut/Berawan,20.6025,24.336650000000002,Nyaman,88.5417,Ekstrem Lembap,12.916461,Sepoi Sepoi,1033,2339,3372
450,2012-03-25,Musim Semi,2012,Maret,Minggu,Tidak,Tidak,Kabut/Berawan,17.9375,21.874399999999998,Nyaman,88.0833,Ekstrem Lembap,14.791924999999999,Sepoi Sepoi,1532,3464,4996
451,2012-03-26,Musim Semi,2012,Maret,Senin,Tidak,Ya,Cerah/Berawan,18.279153,21.9375,Nyaman,47.7917,Nyaman,25.917007,Sedang,795,4763,5558
452,2012-03-27,Musim Semi,2012,Maret,Selasa,Tidak,Ya,Cerah/Berawan,13.256653,15.7827,Nyaman,28.999999999999996,Kering,12.541864,Sepoi Sepoi,531,4571,5102
453,2012-03-28,Musim Semi,2012,Maret,Rabu,Tidak,Ya,Cerah/Berawan,19.850847,23.5475,Nyaman,48.125,Nyaman,19.541957,Sepoi Sepoi,674,5024,5698
454,2012-03-29,Musim Semi,2012,Maret,Kamis,Tidak,Ya,Cerah/Berawan,20.260847000000002,24.1152,Nyaman,43.9167,Nyaman,21.41655,Sedang,834,5299,6133
455,2012-03-30,Musim Semi,2012,Maret,Jumat,Tidak,Ya,Kabut/Berawan,15.17,18.78105,Nyaman,58.0833,Nyaman,9.250489,Tenang,796,4663,5459
456,2012-03-31,Musim Semi,2012,Maret,Sabtu,Tidak,Tidak,Kabut/Berawan,17.390847,21.0854,Nyaman,73.83330000000001,Lembap,16.791338999999997,Sepoi Sepoi,2301,3934,6235
457,2012-04-01,Musim Semi,2012,April,Minggu,Tidak,Tidak,Kabut/Berawan,17.459153,20.86435,Nyaman,67.625,Lembap,11.541889,Sepoi Sepoi,2347,3694,6041
458,2012-04-02,Musim Semi,2012,April,Senin,Tidak,Ya,Cerah/Berawan,17.790433,21.37565,Nyaman,50.4348,Nyaman,20.913313,Sedang,1208,4728,5936
459,2012-04-03,Musim Semi,2012,April,Selasa,Tidak,Ya,Cerah/Berawan,19.133347,23.07415,Nyaman,39.6667,Kering,6.708911,Tenang,1348,5424,6772
460,2012-04-04,Musim Semi,2012,April,Rabu,Tidak,Ya,Cerah/Berawan,22.208347,26.6725,Hangat,46.958299999999994,Nyaman,12.125325,Sepoi Sepoi,1058,5378,6436
461,2012-04-05,Musim Semi,2012,April,Kamis,Tidak,Ya,Cerah/Berawan,17.835,21.55815,Nyaman,37.416700000000006,Kering,14.708443,Sepoi Sepoi,1192,5265,6457
462,2012-04-06,Musim Semi,2012,April,Jumat,Tidak,Ya,Cerah/Berawan,16.536653,19.538349999999998,Nyaman,37.7083,Kering,20.125996,Sedang,1807,4653,6460
463,2012-04-07,Musim Semi,2012,April,Sabtu,Tidak,Tidak,Cerah/Berawan,17.9375,21.306449999999998,Nyaman,25.4167,Kering,18.416356999999998,Sepoi Sepoi,3252,3605,6857
464,2012-04-08,Musim Semi,2012,April,Minggu,Tidak,Tidak,Cerah/Berawan,20.5,24.62125,Nyaman,27.5833,Kering,15.583931999999999,Sepoi Sepoi,2230,2939,5169
465,2012-04-09,Musim Semi,2012,April,Senin,Tidak,Ya,Cerah/Berawan,20.055847,23.8319,Nyaman,31.75,Kering,23.999132,Sedang,905,4680,5585
466,2012-04-10,Musim Semi,2012,April,Selasa,Tidak,Ya,Cerah/Berawan,18.313347,21.81165,Nyaman,43.5,Nyaman,16.708125000000003,Sepoi Sepoi,819,5099,5918
467,2012-04-11,Musim Semi,2012,April,Rabu,Tidak,Ya,Cerah/Berawan,14.296536,16.8637,Nyaman,46.9565,Nyaman,19.783358,Sepoi Sepoi,482,4380,4862
468,2012-04-12,Musim Semi,2012,April,Kamis,Tidak,Ya,Cerah/Berawan,16.2975,19.3802,Nyaman,46.625,Nyaman,19.458743,Sepoi Sepoi,663,4746,5409
469,2012-04-13,Musim Semi,2012,April,Jumat,Tidak,Ya,Cerah/Berawan,18.142500000000002,21.590400000000002,Nyaman,40.8333,Nyaman,10.416557,Sepoi Sepoi,1252,5146,6398
470,2012-04-14,Musim Semi,2012,April,Sabtu,Tidak,Tidak,Cerah/Berawan,20.294999999999998,24.3998,Nyaman,50.29169999999999,Nyaman,12.791439,Sepoi Sepoi,2795,4665,7460
471,2012-04-15,Musim Semi,2012,April,Minggu,Tidak,Tidak,Cerah/Berawan,24.873347,28.69375,Hangat,50.79169999999999,Nyaman,15.083643,Sepoi Sepoi,2846,4286,7132
472,2012-04-16,Musim Semi,2012,April,Senin,Ya,Tidak,Cerah/Berawan,27.230846999999997,30.746250000000003,Hangat,56.166700000000006,Nyaman,19.083543,Sepoi Sepoi,1198,5172,6370
473,2012-04-17,Musim Semi,2012,April,Selasa,Tidak,Ya,Cerah/Berawan,24.941653000000002,29.92435,Hangat,39.0417,Kering,18.333143,Sepoi Sepoi,989,5702,6691
474,2012-04-18,Musim Semi,2012,April,Rabu,Tidak,Ya,Kabut/Berawan,18.996653,22.8519,Nyaman,56.9167,Nyaman,11.250104,Sepoi Sepoi,347,4020,4367
475,2012-04-19,Musim Semi,2012,April,Kamis,Tidak,Ya,Cerah/Berawan,20.431653,24.6523,Nyaman,61.25000000000001,Lembap,4.417256399999999,Tenang,846,5719,6565
476,2012-04-20,Musim Semi,2012,April,Jumat,Tidak,Ya,Cerah/Berawan,21.593347,25.78875,Hangat,69.4583,Lembap,10.041357,Sepoi Sepoi,1340,5950,7290
477,2012-04-21,Musim Semi,2012,April,Sabtu,Tidak,Tidak,Cerah/Berawan,23.369999999999997,27.14605,Hangat,68.2917,Lembap,19.000328999999997,Sepoi Sepoi,2541,4083,6624
478,2012-04-22,Musim Semi,2012,April,Minggu,Tidak,Tidak,Hujan/Salju Ringan,16.263347,19.4752,Nyaman,83.54169999999999,Sangat Lembap,23.084582,Sedang,120,907,1027
479,2012-04-23,Musim Semi,2012,April,Senin,Tidak,Ya,Kabut/Berawan,13.188346999999998,15.056249999999999,Nyaman,76.66669999999999,Sangat Lembap,20.334232,Sedang,195,3019,3214
480,2012-04-24,Musim Semi,2012,April,Selasa,Tidak,Ya,Cerah/Berawan,16.946653,20.26415,Nyaman,45.4167,Nyaman,16.708661,Sepoi Sepoi,518,5115,5633
481,2012-04-25,Musim Semi,2012,April,Rabu,Tidak,Ya,Cerah/Berawan,19.543347,23.51585,Nyaman,42.7917,Nyaman,7.959064,Tenang,655,5541,6196
482,2012-04-26,Musim Semi,2012,April,Kamis,Tidak,Ya,Kabut/Berawan,20.431653,24.17915,Nyaman,75.66669999999999,Sangat Lembap,11.833875,Sepoi Sepoi,475,4551,5026
483,2012-04-27,Musim Semi,2012,April,Jumat,Tidak,Ya,Cerah/Berawan,18.7575,22.63185,Nyaman,40.0833,Nyaman,23.291411,Sedang,1014,5219,6233
484,2012-04-28,Musim Semi,2012,April,Sabtu,Tidak,Tidak,Kabut/Berawan,15.443347,18.8752,Nyaman,48.9583,Nyaman,8.708325,Tenang,1120,3100,4220
485,2012-04-29,Musim Semi,2012,April,Minggu,Tidak,Tidak,Cerah/Berawan,18.791653,22.50605,Nyaman,58.7083,Nyaman,7.8328359999999995,Tenang,2229,4075,6304
486,2012-04-30,Musim Semi,2012,April,Senin,Tidak,Ya,Kabut/Berawan,19.030847,22.8848,Nyaman,56.99999999999999,Nyaman,11.499746,Sepoi Sepoi,665,4907,5572
487,2012-05-01,Musim Semi,2012,Mei,Selasa,Tidak,Ya,Kabut/Berawan,25.146653,28.85105,Hangat,65.95830000000001,Lembap,10.458432,Sepoi Sepoi,653,5087,5740
488,2012-05-02,Musim Semi,2012,Mei,Rabu,Tidak,Ya,Cerah/Berawan,23.130847,26.894800000000004,Hangat,79.7083,Sangat Lembap,9.249885999999998,Tenang,667,5502,6169
489,2012-05-03,Musim Semi,2012,Mei,Kamis,Tidak,Ya,Kabut/Berawan,22.96,26.862099999999998,Hangat,76.83330000000001,Sangat Lembap,8.957632,Tenang,764,5657,6421
490,2012-05-04,Musim Semi,2012,Mei,Jumat,Tidak,Ya,Cerah/Berawan,25.7275,29.54585,Hangat,73.54169999999999,Lembap,10.916846,Sepoi Sepoi,1069,5227,6296
491,2012-05-05,Musim Semi,2012,Mei,Sabtu,Tidak,Tidak,Kabut/Berawan,25.488346999999997,29.2304,Hangat,75.66669999999999,Sangat Lembap,10.250464,Sepoi Sepoi,2496,4387,6883
492,2012-05-06,Musim Semi,2012,Mei,Minggu,Tidak,Tidak,Kabut/Berawan,23.0625,27.336850000000002,Hangat,74.0,Lembap,10.041893,Sepoi Sepoi,2135,4224,6359
493,2012-05-07,Musim Semi,2012,Mei,Senin,Tidak,Ya,Kabut/Berawan,22.037499999999998,26.3571,Hangat,66.41669999999999,Lembap,15.458307000000001,Sepoi Sepoi,1008,5265,6273
494,2012-05-08,Musim Semi,2012,Mei,Selasa,Tidak,Ya,Kabut/Berawan,23.848347,27.87355,Hangat,68.58330000000001,Lembap,19.833942999999998,Sepoi Sepoi,738,4990,5728
495,2012-05-09,Musim Semi,2012,Mei,Rabu,Tidak,Ya,Kabut/Berawan,23.575,27.65125,Hangat,74.4167,Lembap,14.499604,Sepoi Sepoi,620,4097,4717
496,2012-05-10,Musim Semi,2012,Mei,Kamis,Tidak,Ya,Cerah/Berawan,20.739152999999998,24.58915,Nyaman,55.2083,Nyaman,21.042220999999998,Sedang,1026,5546,6572
497,2012-05-11,Musim Semi,2012,Mei,Jumat,Tidak,Ya,Cerah/Berawan,21.866653,26.04165,Hangat,36.0417,Kering,15.874779,Sepoi Sepoi,1319,5711,7030
498,2012-05-12,Musim Semi,2012,Mei,Sabtu,Tidak,Tidak,Cerah/Berawan,23.130847,27.24085,Hangat,48.0417,Nyaman,8.249911,Tenang,2622,4807,7429
499,2012-05-13,Musim Semi,2012,Mei,Minggu,Tidak,Tidak,Cerah/Berawan,25.1125,29.2619,Hangat,57.62500000000001,Nyaman,15.082839,Sepoi Sepoi,2172,3946,6118
500,2012-05-14,Musim Semi,2012,Mei,Senin,Tidak,Ya,Kabut/Berawan,23.506653,27.495000000000005,Hangat,78.95830000000001,Sangat Lembap,14.250364,Sepoi Sepoi,342,2501,2843
501,2012-05-15,Musim Semi,2012,Mei,Selasa,Tidak,Ya,Kabut/Berawan,25.078346999999997,28.8202,Hangat,79.45830000000001,Sangat Lembap,9.875264,Tenang,625,4490,5115
502,2012-05-16,Musim Semi,2012,Mei,Rabu,Tidak,Ya,Cerah/Berawan,26.103347,29.798750000000002,Hangat,69.7917,Lembap,8.208304,Tenang,991,6433,7424
503,2012-05-17,Musim Semi,2012,Mei,Kamis,Tidak,Ya,Cerah/Berawan,24.326653,28.630650000000003,Hangat,52.0,Nyaman,15.374825000000001,Sepoi Sepoi,1242,6142,7384
504,2012-05-18,Musim Semi,2012,Mei,Jumat,Tidak,Ya,Cerah/Berawan,23.130847,27.55605,Hangat,52.33330000000001,Nyaman,9.166739,Tenang,1521,6118,7639
505,2012-05-19,Musim Semi,2012,Mei,Sabtu,Tidak,Tidak,Cerah/Berawan,24.599999999999998,28.345399999999998,Hangat,45.625,Nyaman,5.626325,Tenang,3410,4884,8294
506,2012-05-20,Musim Semi,2012,Mei,Minggu,Tidak,Tidak,Cerah/Berawan,25.454152999999998,29.19835,Hangat,53.041700000000006,Nyaman,17.042589,Sepoi Sepoi,2704,4425,7129
507,2012-05-21,Musim Semi,2012,Mei,Senin,Tidak,Ya,Kabut/Berawan,24.531653,28.283350000000002,Hangat,81.125,Sangat Lembap,15.624668,Sepoi Sepoi,630,3729,4359
508,2012-05-22,Musim Semi,2012,Mei,Selasa,Tidak,Ya,Kabut/Berawan,25.215,29.04125,Hangat,76.5833,Sangat Lembap,7.917189,Tenang,819,5254,6073
509,2012-05-23,Musim Semi,2012,Mei,Rabu,Tidak,Ya,Kabut/Berawan,25.488346999999997,29.230600000000003,Hangat,77.45830000000001,Sangat Lembap,6.834,Tenang,766,4494,5260
510,2012-05-24,Musim Semi,2012,Mei,Kamis,Tidak,Ya,Cerah/Berawan,26.855,30.335,Hangat,71.6667,Lembap,11.584031999999999,Sepoi Sepoi,1059,5711,6770
511,2012-05-25,Musim Semi,2012,Mei,Jumat,Tidak,Ya,Cerah/Berawan,27.880000000000003,31.37645,Hangat,74.70830000000001,Lembap,9.41685,Tenang,1417,5317,6734
512,2012-05-26,Musim Semi,2012,Mei,Sabtu,Tidak,Tidak,Cerah/Berawan,28.392500000000002,32.134800000000006,Hangat,73.25,Lembap,13.332464,Sepoi Sepoi,2855,3681,6536
513,2012-05-27,Musim Semi,2012,Mei,Minggu,Tidak,Tidak,Cerah/Berawan,28.29,32.07125,Hangat,69.7083,Lembap,14.416457,Sepoi Sepoi,3283,3308,6591
514,2012-05-28,Musim Semi,2012,Mei,Senin,Ya,Tidak,Cerah/Berawan,29.212500000000002,33.965,Hangat,67.625,Lembap,13.166907,Sepoi Sepoi,2557,3486,6043
515,2012-05-29,Musim Semi,2012,Mei,Selasa,Tidak,Ya,Cerah/Berawan,29.622500000000002,33.6496,Hangat,68.45830000000001,Lembap,19.7918,Sepoi Sepoi,880,4863,5743
516,2012-05-30,Musim Semi,2012,Mei,Rabu,Tidak,Ya,Kabut/Berawan,26.923347,30.55645,Hangat,67.0,Lembap,9.000043,Tenang,745,6110,6855
517,2012-05-31,Musim Semi,2012,Mei,Kamis,Tidak,Ya,Cerah/Berawan,27.880000000000003,31.566450000000003,Hangat,49.2917,Nyaman,13.083693,Sepoi Sepoi,1100,6238,7338
518,2012-06-01,Musim Panas,2012,Juni,Jumat,Tidak,Ya,Kabut/Berawan,26.820847,30.3981,Hangat,75.5417,Sangat Lembap,15.916720999999999,Sepoi Sepoi,533,3594,4127
519,2012-06-02,Musim Panas,2012,Juni,Sabtu,Tidak,Tidak,Cerah/Berawan,23.916653,28.3144,Hangat,54.9167,Nyaman,12.499654,Sepoi Sepoi,2795,5325,8120
520,2012-06-03,Musim Panas,2012,Juni,Minggu,Tidak,Tidak,Cerah/Berawan,24.7025,28.75665,Hangat,49.3333,Nyaman,12.333829,Sepoi Sepoi,2494,5147,7641
521,2012-06-04,Musim Panas,2012,Juni,Senin,Tidak,Ya,Cerah/Berawan,24.497500000000002,28.91415,Hangat,48.7083,Nyaman,19.083811,Sepoi Sepoi,1071,5927,6998
522,2012-06-05,Musim Panas,2012,Juni,Selasa,Tidak,Ya,Kabut/Berawan,22.174153,26.294600000000003,Hangat,61.3333,Lembap,14.041525,Sepoi Sepoi,968,6033,7001
523,2012-06-06,Musim Panas,2012,Juni,Rabu,Tidak,Ya,Cerah/Berawan,22.720847,27.1146,Hangat,61.12499999999999,Lembap,5.167375,Tenang,1027,6028,7055
524,2012-06-07,Musim Panas,2012,Juni,Kamis,Tidak,Ya,Cerah/Berawan,24.7025,28.4721,Hangat,56.7083,Nyaman,10.542449999999999,Sepoi Sepoi,1038,6456,7494
525,2012-06-08,Musim Panas,2012,Juni,Jumat,Tidak,Ya,Cerah/Berawan,26.615847000000002,29.8931,Hangat,46.791700000000006,Nyaman,11.750661000000001,Sepoi Sepoi,1488,6248,7736
526,2012-06-09,Musim Panas,2012,Juni,Sabtu,Tidak,Tidak,Cerah/Berawan,29.144153000000003,32.418350000000004,Hangat,43.7083,Nyaman,9.667229,Tenang,2708,4790,7498
527,2012-06-10,Musim Panas,2012,Juni,Minggu,Tidak,Tidak,Cerah/Berawan,29.793346999999997,33.175850000000004,Hangat,53.833299999999994,Nyaman,8.959307,Tenang,2224,4374,6598
528,2012-06-11,Musim Panas,2012,Juni,Senin,Tidak,Ya,Kabut/Berawan,29.554153,32.98605,Hangat,58.791700000000006,Nyaman,13.916771,Sepoi Sepoi,1017,5647,6664
529,2012-06-12,Musim Panas,2012,Juni,Selasa,Tidak,Ya,Kabut/Berawan,26.786653,29.89375,Hangat,83.3333,Sangat Lembap,14.374581999999998,Sepoi Sepoi,477,4495,4972
530,2012-06-13,Musim Panas,2012,Juni,Rabu,Tidak,Ya,Cerah/Berawan,26.889153,30.55585,Hangat,58.2083,Nyaman,22.999693,Sedang,1173,6248,7421
531,2012-06-14,Musim Panas,2012,Juni,Kamis,Tidak,Ya,Cerah/Berawan,26.581653000000003,31.219150000000003,Hangat,56.958299999999994,Nyaman,17.000111,Sepoi Sepoi,1180,6183,7363
532,2012-06-15,Musim Panas,2012,Juni,Jumat,Tidak,Ya,Cerah/Berawan,26.205847000000002,29.9877,Hangat,58.958299999999994,Nyaman,11.833339,Sepoi Sepoi,1563,6102,7665
533,2012-06-16,Musim Panas,2012,Juni,Sabtu,Tidak,Tidak,Cerah/Berawan,25.898346999999998,29.735400000000002,Hangat,50.416700000000006,Nyaman,11.166689,Sepoi Sepoi,2963,4739,7702
534,2012-06-17,Musim Panas,2012,Juni,Minggu,Tidak,Tidak,Cerah/Berawan,24.2925,28.59875,Hangat,59.875,Nyaman,9.708568,Tenang,2634,4344,6978
535,2012-06-18,Musim Panas,2012,Juni,Senin,Tidak,Ya,Kabut/Berawan,23.301652999999998,27.2421,Hangat,77.79169999999999,Sangat Lembap,11.707982000000001,Sepoi Sepoi,653,4446,5099
536,2012-06-19,Musim Panas,2012,Juni,Selasa,Tidak,Ya,Cerah/Berawan,28.221653,32.7346,Hangat,69.0,Lembap,9.917139,Tenang,968,5857,6825
537,2012-06-20,Musim Panas,2012,Juni,Rabu,Tidak,Ya,Cerah/Berawan,32.082499999999996,36.04875,Panas,59.2083,Nyaman,7.625404,Tenang,872,5339,6211
538,2012-06-21,Musim Panas,2012,Juni,Kamis,Tidak,Ya,Cerah/Berawan,33.039153,37.6271,Panas,56.7917,Nyaman,7.958729,Tenang,778,5127,5905
539,2012-06-22,Musim Panas,2012,Juni,Jumat,Tidak,Ya,Cerah/Berawan,31.877499999999998,36.20605,Panas,57.375,Nyaman,12.250414000000001,Sepoi Sepoi,964,4859,5823
540,2012-06-23,Musim Panas,2012,Juni,Sabtu,Tidak,Tidak,Cerah/Berawan,29.998347,32.6396,Hangat,53.4583,Nyaman,12.041307,Sepoi Sepoi,2657,4801,7458
541,2012-06-24,Musim Panas,2012,Juni,Minggu,Tidak,Tidak,Cerah/Berawan,30.476653000000002,33.7127,Hangat,47.9167,Nyaman,9.750174999999999,Tenang,2551,4340,6891
542,2012-06-25,Musim Panas,2012,Juni,Senin,Tidak,Ya,Cerah/Berawan,29.349153,32.7021,Hangat,50.416700000000006,Nyaman,20.125661,Sedang,1139,5640,6779
543,2012-06-26,Musim Panas,2012,Juni,Selasa,Tidak,Ya,Cerah/Berawan,25.864152999999998,29.7352,Hangat,37.3333,Kering,23.292014,Sedang,1077,6365,7442
544,2012-06-27,Musim Panas,2012,Juni,Rabu,Tidak,Ya,Cerah/Berawan,28.5975,32.0396,Hangat,36.0,Kering,18.208925,Sepoi Sepoi,1077,6258,7335
545,2012-06-28,Musim Panas,2012,Juni,Kamis,Tidak,Ya,Cerah/Berawan,30.715847,33.7756,Hangat,42.25,Nyaman,11.50055,Sepoi Sepoi,921,5958,6879
546,2012-06-29,Musim Panas,2012,Juni,Jumat,Tidak,Ya,Cerah/Berawan,34.200847,39.33065,Panas,48.875,Nyaman,11.082939000000001,Sepoi Sepoi,829,4634,5463
547,2012-06-30,Musim Panas,2012,Juni,Sabtu,Tidak,Tidak,Cerah/Berawan,31.365000000000002,34.3754,Hangat,60.12499999999999,Lembap,10.791756999999999,Sepoi Sepoi,1455,4232,5687
548,2012-07-01,Musim Panas,2012,Juli,Minggu,Tidak,Tidak,Cerah/Berawan,33.449153,37.53145,Panas,51.87500000000001,Nyaman,11.291443000000001,Sepoi Sepoi,1421,4110,5531
549,2012-07-02,Musim Panas,2012,Juli,Senin,Tidak,Ya,Cerah/Berawan,32.048347,35.1019,Panas,44.7083,Nyaman,13.082889,Sepoi Sepoi,904,5323,6227
550,2012-07-03,Musim Panas,2012,Juli,Selasa,Tidak,Ya,Cerah/Berawan,32.014153,35.1325,Panas,49.2083,Nyaman,8.457878999999998,Tenang,1052,5608,6660
551,2012-07-04,Musim Panas,2012,Juli,Rabu,Ya,Tidak,Cerah/Berawan,32.355847,36.61685,Panas,53.87499999999999,Nyaman,9.041649999999999,Tenang,2562,4841,7403
552,2012-07-05,Musim Panas,2012,Juli,Kamis,Tidak,Ya,Cerah/Berawan,33.9275,38.06835,Panas,45.7917,Nyaman,12.999943,Sepoi Sepoi,1405,4836,6241
553,2012-07-06,Musim Panas,2012,Juli,Jumat,Tidak,Ya,Cerah/Berawan,33.961653,37.62665,Panas,45.0833,Nyaman,9.791514,Tenang,1366,4841,6207
554,2012-07-07,Musim Panas,2012,Juli,Sabtu,Tidak,Tidak,Cerah/Berawan,35.328347,40.24565,Panas,49.2083,Nyaman,10.958118,Sepoi Sepoi,1448,3392,4840
555,2012-07-08,Musim Panas,2012,Juli,Minggu,Tidak,Tidak,Cerah/Berawan,33.722500000000004,39.5198,Panas,57.375,Nyaman,8.417143,Tenang,1203,3469,4672
556,2012-07-09,Musim Panas,2012,Juli,Senin,Tidak,Ya,Kabut/Berawan,29.144153000000003,32.7027,Hangat,68.3333,Lembap,12.125325,Sepoi Sepoi,998,5571,6569
557,2012-07-10,Musim Panas,2012,Juli,Selasa,Tidak,Ya,Kabut/Berawan,29.554153,33.2398,Hangat,66.75,Lembap,10.166379000000001,Sepoi Sepoi,954,5336,6290
558,2012-07-11,Musim Panas,2012,Juli,Rabu,Tidak,Ya,Cerah/Berawan,29.383347,32.51355,Hangat,63.3333,Lembap,10.166111,Sepoi Sepoi,975,6289,7264
